UnitId,CallType,CallFinalDisposition,Address,City,StationArea,Priority,ALSUnit,CallTypeGroup,SupervisorDistrict,NeighborhoodName,RowID,ReactionCategory,Year,Month,Time
87,Medical Incident,Code 2 Transport,800 Block of OFARRELL ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,Tenderloin,211810275-87,Prompt,2021,6,AM
E36,Medical Incident,Code 2 Transport,0 Block of 8TH ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,South of Market,211810244-E36,Prompt,2021,6,AM
62,Medical Incident,Code 2 Transport,0 Block of 8TH ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,South of Market,211810244-62,Prompt,2021,6,AM
77,Medical Incident,Code 2 Transport,100 Block of BACHE ST,San Francisco,San Francisco,2,True,Non Life-threatening,9,Bernal Heights,211810227-77,Prompt,2021,6,AM
E06,Medical Incident,Code 2 Transport,2000 Block of MARKET ST,San Francisco,San Francisco,3,True,Non Life-threatening,8,Castro/Upper Market,211810211-E06,Prompt,2021,6,AM
KM11,Medical Incident,Code 2 Transport,2000 Block of MARKET ST,San Francisco,San Francisco,3,False,Non Life-threatening,8,Castro/Upper Market,211810211-KM11,Prompt,2021,6,AM
RC3,Medical Incident,Code 2 Transport,2000 Block of MARKET ST,San Francisco,San Francisco,3,True,Non Life-threatening,8,Castro/Upper Market,211810211-RC3,Prompt,2021,6,AM
E01,Alarms,Fire,0 Block of 6TH ST,San Francisco,San Francisco,3,True,Alarm,6,South of Market,211810204-E01,Prompt,2021,6,AM
B03,Alarms,Fire,0 Block of 6TH ST,San Francisco,San Francisco,3,False,Alarm,6,South of Market,211810204-B03,Prompt,2021,6,AM
95,Medical Incident,Unable to Locate,FOLSOM ST/4TH ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,South of Market,211810191-95,Prompt,2021,6,AM
78,Medical Incident,Code 2 Transport,300 Block of 9TH ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,South of Market,211810180-78,Prompt,2021,6,AM
64,Medical Incident,Cancelled,SUTTER ST/MARKET ST,San Francisco,San Francisco,2,True,Non Life-threatening,3,Financial District/South Beach,211810178-64,Delay,2021,6,AM
B04,Alarms,Fire,2700 Block of FILBERT ST,San Francisco,San Francisco,3,False,Alarm,2,Marina,211810176-B04,Prompt,2021,6,AM
T16,Alarms,Fire,2700 Block of FILBERT ST,San Francisco,San Francisco,3,False,Alarm,2,Marina,211810176-T16,Prompt,2021,6,AM
T03,Alarms,Fire,400 Block of ELLIS ST,San Francisco,San Francisco,3,False,Alarm,6,Tenderloin,211810160-T03,Prompt,2021,6,AM
E03,Alarms,Fire,400 Block of ELLIS ST,San Francisco,San Francisco,3,True,Alarm,6,Tenderloin,211810160-E03,Prompt,2021,6,AM
77,Medical Incident,Code 2 Transport,2ND ST/FOLSOM ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,Financial District/South Beach,211810152-77,Prompt,2021,6,AM
62,Medical Incident,Code 2 Transport,1000 Block of GEARY ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,Tenderloin,211810145-62,Prompt,2021,6,AM
87,Medical Incident,Code 2 Transport,100 Block of GUERRERO ST,San Francisco,San Francisco,2,True,Non Life-threatening,8,Mission,211810143-87,Prompt,2021,6,AM
T07,Other,Fire,1600 Block of FOLSOM ST,San Francisco,San Francisco,3,False,Non Life-threatening,6,Mission,211810142-T07,Prompt,2021,6,AM
68,Medical Incident,Patient Declined Transport,100 Block of FONT BLVD,San Francisco,San Francisco,2,True,Non Life-threatening,7,Lakeshore,211810141-68,Prompt,2021,6,AM
B02,Alarms,Fire,600 Block of POLK ST,San Francisco,San Francisco,3,False,Alarm,6,Tenderloin,211810138-B02,Prompt,2021,6,AM
E03,Alarms,Fire,600 Block of POLK ST,San Francisco,San Francisco,3,True,Alarm,6,Tenderloin,211810138-E03,Prompt,2021,6,AM
95,Medical Incident,Code 2 Transport,200 Block of OFARRELL ST,San Francisco,San Francisco,3,True,Non Life-threatening,3,Tenderloin,211810122-95,Prompt,2021,6,AM
QRV1,Medical Incident,Code 2 Transport,200 Block of OFARRELL ST,San Francisco,San Francisco,3,True,Non Life-threatening,3,Tenderloin,211810122-QRV1,Prompt,2021,6,AM
94,Medical Incident,Code 2 Transport,FELL ST/DIVISADERO ST,San Francisco,San Francisco,2,True,Non Life-threatening,5,Hayes Valley,211810112-94,Prompt,2021,6,AM
70,Medical Incident,Unable to Locate,400 Block of ELLIS ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,Tenderloin,211810092-70,Prompt,2021,6,AM
KM11,Medical Incident,Code 2 Transport,200 Block of JEFFERSON ST,San Francisco,San Francisco,3,False,Non Life-threatening,3,North Beach,211810084-KM11,Prompt,2021,6,AM
E28,Medical Incident,Code 2 Transport,200 Block of JEFFERSON ST,San Francisco,San Francisco,3,False,Non Life-threatening,3,North Beach,211810084-E28,Prompt,2021,6,AM
83,Medical Incident,Code 2 Transport,600 Block of SUTTER ST,San Francisco,San Francisco,2,True,Non Life-threatening,3,Nob Hill,211810083-83,Prompt,2021,6,AM
E03,Medical Incident,Code 2 Transport,600 Block of SUTTER ST,San Francisco,San Francisco,2,True,Non Life-threatening,3,Nob Hill,211810083-E03,Prompt,2021,6,AM
67,Medical Incident,Patient Declined Transport,1300 Block of UTAH ST,San Francisco,San Francisco,2,True,Non Life-threatening,10,Mission,211810068-67,Prompt,2021,6,AM
61,Medical Incident,Code 2 Transport,0 Block of 6TH ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,South of Market,211810056-61,Prompt,2021,6,AM
E01,Medical Incident,Code 2 Transport,0 Block of 6TH ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,South of Market,211810056-E01,Prompt,2021,6,AM
56,Medical Incident,Code 2 Transport,600 Block of GEARY ST,San Francisco,San Francisco,3,True,Non Life-threatening,3,Tenderloin,211810052-56,Prompt,2021,6,AM
QRV1,Medical Incident,Code 2 Transport,600 Block of GEARY ST,San Francisco,San Francisco,3,True,Non Life-threatening,3,Tenderloin,211810052-QRV1,Prompt,2021,6,AM
T15,Alarms,Fire,0 Block of FRIDA KAHLO WY,San Francisco,San Francisco,3,False,Alarm,7,West of Twin Peaks,211810046-T15,Prompt,2021,6,AM
E15,Alarms,Fire,0 Block of FRIDA KAHLO WY,San Francisco,San Francisco,3,True,Alarm,7,West of Twin Peaks,211810046-E15,Prompt,2021,6,AM
B09,Alarms,Fire,0 Block of FRIDA KAHLO WY,San Francisco,San Francisco,3,False,Alarm,7,West of Twin Peaks,211810046-B09,Prompt,2021,6,AM
95,Medical Incident,Code 2 Transport,1400 Block of PINE ST,San Francisco,San Francisco,2,True,Non Life-threatening,3,Nob Hill,211810042-95,Prompt,2021,6,AM
74,Medical Incident,Patient Declined Transport,1200 Block of 34TH AVE,San Francisco,San Francisco,2,True,Non Life-threatening,4,Sunset/Parkside,211810026-74,Prompt,2021,6,AM
62,Medical Incident,Code 2 Transport,1600 Block of 32ND AV,San Francisco,San Francisco,3,True,Non Life-threatening,4,Sunset/Parkside,211810018-62,Prompt,2021,6,AM
E18,Medical Incident,Code 2 Transport,1600 Block of 32ND AV,San Francisco,San Francisco,3,True,Non Life-threatening,4,Sunset/Parkside,211810018-E18,Prompt,2021,6,AM
E14,Medical Incident,Patient Declined Transport,600 Block of 33RD AVE,San Francisco,San Francisco,3,True,Non Life-threatening,1,Outer Richmond,211810015-E14,Prompt,2021,6,AM
63,Medical Incident,Patient Declined Transport,600 Block of 33RD AVE,San Francisco,San Francisco,3,True,Non Life-threatening,1,Outer Richmond,211810015-63,Prompt,2021,6,AM
E03,Medical Incident,Patient Declined Transport,400 Block of ELLIS ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,Tenderloin,220072547-E03,Prompt,2022,1,PM
E36,Structure Fire,Fire,301-A CHURCH ST,San Francisco,San Francisco,3,True,Fire,8,Castro/Upper Market,221080399-E36,Prompt,2022,4,AM
BLS839,Medical Incident,Other,100 Block of DIAMOND ST,San Francisco,San Francisco,2,False,Non Life-threatening,8,Castro/Upper Market,211240722-BLS839,Prompt,2021,5,AM
E07,Alarms,Fire,500 Block of VALENCIA ST,San Francisco,San Francisco,3,True,Alarm,8,Mission,221080166-E07,Prompt,2022,4,AM
50,Medical Incident,Code 2 Transport,0 Block of LAGUNA ST,San Francisco,San Francisco,2,True,Non Life-threatening,8,Hayes Valley,221072637-50,Prompt,2022,4,PM
E01,Medical Incident,Code 2 Transport,0 Block of 6TH ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,South of Market,221072633-E01,Prompt,2022,4,PM
KM113,Medical Incident,Code 2 Transport,0 Block of 6TH ST,San Francisco,San Francisco,2,False,Non Life-threatening,6,South of Market,221072633-KM113,Prompt,2022,4,PM
73,Medical Incident,Code 2 Transport,ELLIS ST/JONES ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,Tenderloin,221072616-73,Delay,2022,4,PM
KM113,Medical Incident,Code 2 Transport,ELLIS ST/JONES ST,San Francisco,San Francisco,2,False,Non Life-threatening,6,Tenderloin,221072616-KM113,Delay,2022,4,PM
71,Medical Incident,Code 2 Transport,ELLIS ST/JONES ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,Tenderloin,221072616-71,Prompt,2022,4,PM
84,Medical Incident,Patient Declined Transport,600 Block of VALENCIA ST,San Francisco,San Francisco,2,True,Non Life-threatening,8,Mission,221072603-84,Prompt,2022,4,PM
56,Medical Incident,Code 2 Transport,2300 Block of MISSION ST,San Francisco,San Francisco,3,True,Non Life-threatening,9,Mission,221072602-56,Prompt,2022,4,PM
E07,Medical Incident,Code 2 Transport,2300 Block of MISSION ST,San Francisco,San Francisco,3,True,Non Life-threatening,9,Mission,221072602-E07,Prompt,2022,4,PM
79,Medical Incident,Code 2 Transport,100 Block of TAYLOR ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,Tenderloin,221072597-79,Prompt,2022,4,PM
E01,Medical Incident,Code 2 Transport,100 Block of TAYLOR ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,Tenderloin,221072597-E01,Prompt,2022,4,PM
E11,Medical Incident,Patient Declined Transport,100 Block of RIPLEY ST,San Francisco,San Francisco,3,True,Non Life-threatening,9,Bernal Heights,221072594-E11,Prompt,2022,4,PM
68,Medical Incident,Patient Declined Transport,100 Block of RIPLEY ST,San Francisco,San Francisco,3,True,Non Life-threatening,9,Bernal Heights,221072594-68,Prompt,2022,4,PM
76,Medical Incident,Patient Declined Transport,2800 Block of FOLSOM ST,San Francisco,San Francisco,2,True,Non Life-threatening,9,Mission,221072590-76,Prompt,2022,4,PM
52,Medical Incident,Code 2 Transport,MISSION ST/PERSIA AV,San Francisco,San Francisco,2,True,Non Life-threatening,11,Excelsior,221072578-52,Prompt,2022,4,PM
SCRT6,Medical Incident,Unable to Locate,1200 Block of HAYES ST,San Francisco,San Francisco,1,False,Non Life-threatening,5,Hayes Valley,221072572-SCRT6,Prompt,2022,4,PM
E21,Medical Incident,Against Medical Advice,300 Block of BRODERICK ST,San Francisco,San Francisco,3,True,Non Life-threatening,5,Hayes Valley,221072568-E21,Prompt,2022,4,PM
67,Medical Incident,Against Medical Advice,300 Block of BRODERICK ST,San Francisco,San Francisco,3,True,Non Life-threatening,5,Hayes Valley,221072568-67,Prompt,2022,4,PM
81,Medical Incident,Code 2 Transport,300 Block of LAGUNA HONDA BLVD,San Francisco,San Francisco,3,True,Non Life-threatening,7,Twin Peaks,221072552-81,Prompt,2022,4,PM
E03,Outside Fire,Fire,600 Block of POST ST,San Francisco,San Francisco,3,True,Fire,3,Tenderloin,221072547-E03,Prompt,2022,4,PM
74,Medical Incident,Code 2 Transport,2400 Block of MORAGA ST,San Francisco,San Francisco,E,True,Non Life-threatening,4,Sunset/Parkside,221072537-74,Prompt,2022,4,PM
E18,Medical Incident,Code 2 Transport,2400 Block of MORAGA ST,San Francisco,San Francisco,E,True,Non Life-threatening,4,Sunset/Parkside,221072537-E18,Prompt,2022,4,PM
RC2,Medical Incident,Code 2 Transport,2400 Block of MORAGA ST,San Francisco,San Francisco,E,True,Non Life-threatening,4,Sunset/Parkside,221072537-RC2,Delay,2022,4,PM
E36,Medical Incident,Cancelled,0 Block of GROVE ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,Tenderloin,221072536-E36,Prompt,2022,4,PM
79,Medical Incident,Cancelled,0 Block of GROVE ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,Tenderloin,221072536-79,Prompt,2022,4,PM
RC1,Medical Incident,Cancelled,0 Block of GROVE ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,Tenderloin,221072536-RC1,Delay,2022,4,PM
62,Medical Incident,Code 2 Transport,FRIDA KAHLO WY/OCEAN AV,San Francisco,San Francisco,2,True,Non Life-threatening,7,West of Twin Peaks,221072523-62,Prompt,2022,4,PM
AM110,Medical Incident,Code 2 Transport,0 Block of DORE ST,San Francisco,San Francisco,2,False,Non Life-threatening,6,South of Market,221072519-AM110,Prompt,2022,4,PM
60,Medical Incident,Code 2 Transport,1400 Block of BROADWAY,San Francisco,San Francisco,2,True,Non Life-threatening,3,Russian Hill,221072514-60,Prompt,2022,4,PM
E36,Medical Incident,Code 2 Transport,1200 Block of MARKET ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,Tenderloin,221072512-E36,Prompt,2022,4,PM
54,Medical Incident,Code 2 Transport,1200 Block of MARKET ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,Tenderloin,221072512-54,Prompt,2022,4,PM
62,Medical Incident,Cancelled,200 Block of HOFFMAN AV,San Francisco,San Francisco,2,True,Non Life-threatening,8,Noe Valley,221072489-62,Delay,2022,4,PM
87,Medical Incident,Code 3 Transport,0 Block of DORE ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,South of Market,221072472-87,Prompt,2022,4,PM
E36,Medical Incident,Code 3 Transport,0 Block of DORE ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,South of Market,221072472-E36,Prompt,2022,4,PM
KM113,Medical Incident,Code 2 Transport,200 Block of SOUTH VAN NESS AV,San Francisco,San Francisco,2,False,Non Life-threatening,9,Mission,221072471-KM113,Prompt,2022,4,PM
B10,Alarms,Fire,2700 Block of ARELIOUS WALKER DR,San Francisco,San Francisco,3,False,Alarm,10,Bayview Hunters Point,221072459-B10,Prompt,2022,4,PM
T17,Alarms,Fire,2700 Block of ARELIOUS WALKER DR,San Francisco,San Francisco,3,False,Alarm,10,Bayview Hunters Point,221072459-T17,Prompt,2022,4,PM
E17,Alarms,Fire,2700 Block of ARELIOUS WALKER DR,San Francisco,San Francisco,3,True,Alarm,10,Bayview Hunters Point,221072459-E17,Prompt,2022,4,PM
58,Medical Incident,Code 2 Transport,1300 Block of PORTOLA DR,San Francisco,San Francisco,3,True,Non Life-threatening,7,West of Twin Peaks,221072456-58,Prompt,2022,4,PM
E39,Medical Incident,Code 2 Transport,1300 Block of PORTOLA DR,San Francisco,San Francisco,3,True,Non Life-threatening,7,West of Twin Peaks,221072456-E39,Prompt,2022,4,PM
E03,Alarms,Fire,500 Block of HYDE ST,San Francisco,San Francisco,3,True,Alarm,6,Tenderloin,221072453-E03,Prompt,2022,4,PM
92,Medical Incident,Code 2 Transport,4300 Block of 20TH ST,San Francisco,San Francisco,2,True,Non Life-threatening,8,Castro/Upper Market,221072439-92,Prompt,2022,4,PM
E24,Medical Incident,Code 2 Transport,4300 Block of 20TH ST,San Francisco,San Francisco,2,True,Non Life-threatening,8,Castro/Upper Market,221072439-E24,Prompt,2022,4,PM
SCRT6,Other,Cancelled,100 Block of TURK ST,San Francisco,San Francisco,1,False,Non Life-threatening,6,Tenderloin,221072422-SCRT6,Prompt,2022,4,PM
AM114,Medical Incident,Code 2 Transport,100 Block of 6TH ST,San Francisco,San Francisco,2,False,Non Life-threatening,6,South of Market,221072419-AM114,Prompt,2022,4,PM
E08,Outside Fire,Unable to Locate,0 Block of OAK GROVE ST,San Francisco,San Francisco,3,True,Fire,6,South of Market,221072403-E08,Prompt,2022,4,PM
76,Medical Incident,Code 2 Transport,400 Block of 7TH ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,South of Market,221072399-76,Prompt,2022,4,PM
E01,Medical Incident,Code 2 Transport,7TH ST/MINNA ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,South of Market,221072396-E01,Prompt,2022,4,PM
79,Medical Incident,Code 2 Transport,7TH ST/MINNA ST,San Francisco,San Francisco,3,True,Non Life-threatening,6,South of Market,221072396-79,Prompt,2022,4,PM
66,Traffic Collision,Code 2 Transport,OAKDALE AV/QUINT ST,San Francisco,San Francisco,3,True,Potentially Life-Threatening,10,Bayview Hunters Point,221072375-66,Prompt,2022,4,PM
54,Medical Incident,Code 2 Transport,100 Block of 6TH ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,South of Market,221072348-54,Prompt,2022,4,PM
74,Medical Incident,Code 2 Transport,9TH AV/LINCOLN WY,San Francisco,San Francisco,2,True,Non Life-threatening,5,Inner Sunset,221072344-74,Prompt,2022,4,PM
E01,Alarms,Fire,200 Block of ELLIS ST,San Francisco,San Francisco,3,True,Alarm,6,Tenderloin,221072340-E01,Prompt,2022,4,PM
T01,Alarms,Fire,200 Block of ELLIS ST,San Francisco,San Francisco,3,False,Alarm,6,Tenderloin,221072340-T01,Prompt,2022,4,PM
56,Citizen Assist / Service Call,Against Medical Advice,1100 Block of FITZGERALD AVE,San Francisco,San Francisco,2,True,Non Life-threatening,10,Bayview Hunters Point,221072338-56,Prompt,2022,4,PM
T17,Citizen Assist / Service Call,Against Medical Advice,1100 Block of FITZGERALD AVE,San Francisco,San Francisco,2,False,Non Life-threatening,10,Bayview Hunters Point,221072338-T17,Prompt,2022,4,PM
52,Medical Incident,Code 2 Transport,MARKET ST/3RD ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,Financial District/South Beach,221072325-52,Prompt,2022,4,PM
T03,Alarms,Fire,300 Block of LEAVENWORTH ST,San Francisco,San Francisco,3,False,Alarm,6,Tenderloin,221072324-T03,Prompt,2022,4,PM
E11,Medical Incident,Code 2 Transport,2700 Block of MISSION ST,San Francisco,San Francisco,3,True,Non Life-threatening,9,Mission,211240185-E11,Prompt,2021,5,AM
66,Medical Incident,Code 2 Transport,2700 Block of MISSION ST,San Francisco,San Francisco,3,True,Non Life-threatening,9,Mission,211240185-66,Prompt,2021,5,AM
T01,Alarms,Fire,300 Block of LEAVENWORTH ST,San Francisco,San Francisco,3,False,Alarm,6,Tenderloin,221072324-T01,Delay,2022,4,PM
B02,Alarms,Fire,300 Block of LEAVENWORTH ST,San Francisco,San Francisco,3,False,Alarm,6,Tenderloin,221072324-B02,Prompt,2022,4,PM
E03,Alarms,Fire,300 Block of LEAVENWORTH ST,San Francisco,San Francisco,3,True,Alarm,6,Tenderloin,221072324-E03,Prompt,2022,4,PM
60,Medical Incident,Code 2 Transport,1100 Block of MISSION ST,San Francisco,San Francisco,2,True,Non Life-threatening,6,South of Market,221072300-60,Prompt,2022,4,PM
T17,Medical Incident,Code 2 Transport,1300 Block of REVERE AVE,San Francisco,San Francisco,3,False,Non Life-threatening,10,Bayview Hunters Point,221072299-T17,Prompt,2022,4,PM
E42,Medical Incident,Code 2 Transport,1300 Block of REVERE AVE,San Francisco,San Francisco,3,True,Non Life-threatening,10,Bayview Hunters Point,221072299-E42,Prompt,2022,4,PM
68,Medical Incident,Code 2 Transport,1300 Block of REVERE AVE,San Francisco,San Francisco,3,True,Non Life-threatening,10,Bayview Hunters Point,221072299-68,Prompt,2022,4,PM
KM113,Medical Incident,Patient Declined Transport,400 Block of WARREN DR,San Francisco,San Francisco,2,False,Non Life-threatening,7,Inner Sunset,221072297-KM113,Prompt,2022,4,PM
AM110,Medical Incident,Code 2 Transport,200 Block of SOUTH VAN NESS AV,San Francisco,San Francisco,2,False,Non Life-threatening,9,Mission,221072294-AM110,Prompt,2022,4,PM
81,Medical Incident,Cancelled,6400 Block of GEARY BLVD,San Francisco,San Francisco,2,True,Non Life-threatening,1,Outer Richmond,221072291-81,Delay,2022,4,PM
E32,Medical Incident,Code 2 Transport,300 Block of SILVER AVE,San Francisco,San Francisco,2,True,Non Life-threatening,11,Excelsior,221072290-E32,Prompt,2022,4,PM
